# NSAID zone depth edge out
3949 411 3 0 0
3950 813 3 0 0
3952 411 4 0 0
3953 411 3 0 0
3954 411 3 0 0
3955 411 2 0 0
3958 411 2 0 0
3959 744 2 0 0
3962 136 4 0 0
3965 813 5 0 0
3966 411 2 0 0
3967 450 3 0 0
3968 603 3 0 0
3969 411 2 0 0
3970 411 2 0 0
3971 813 4 0 0
3975 411 2 0 0
3978 603 2 0 0
3981 603 2 0 0
3983 603 2 0 0
3985 450 3 0 0
3988 603 2 0 0
3989 603 2 0 0
3992 450 3 0 0
3994 221 3 0 0
3996 450 3 0 0
3998 411 2 0 0
3999 411 1 0 0
4000 834 1 0 0
4002 371 8 0 0
4004 22 4 0 0
4009 450 4 0 0
4010 603 2 0 0
4013 603 2 0 0
4015 450 3 0 0
4020 603 1 0 0
4023 371 8 0 0
4025 603 2 0 0
4026 834 3 0 0
4028 411 2 0 0
4034 603 1 0 0
4037 411 1 0 0
4040 1035 0 1 0
4041 411 2 0 0
4044 603 1 0 0
4049 652 3 0 0
4050 411 2 0 0
4054 450 3 0 0
4055 652 4 0 0
4056 503 1 0 0
4059 221 2 0 0
4060 744 1 0 0
4062 411 2 0 0
4064 438 4 0 0
4068 411 2 0 0
4069 411 2 0 0
4080 603 1 0 0
4081 221 2 0 0
4082 438 3 0 0
4083 221 2 0 0
4084 411 3 0 0
4090 411 2 0 0
4091 411 2 0 0
4092 603 1 0 0
4098 438 4 0 0
4101 834 1 0 0
4102 221 2 0 0
4103 834 0 0 0
4104 411 2 0 0
4107 411 2 0 0
4108 411 2 0 0
4109 221 2 0 0
4111 221 2 0 0
4112 411 3 0 0
4115 221 2 0 0
4116 411 3 0 0
4118 603 1 0 0
4120 221 2 0 0
4122 603 1 0 0
4125 411 1 0 0
4127 744 2 0 0
4128 1035 0 1 0
4130 1035 0 1 0
4134 1035 0 1 0
4138 1035 0 1 0
4141 699 2 0 0
4144 1035 0 1 0
4145 1035 0 1 0
4147 1035 0 1 0
4148 1035 0 1 0
4155 1035 0 1 0
4156 1035 0 1 0
4157 1035 0 1 0
4160 1035 0 1 0
4161 221 3 0 0
4163 1035 0 1 0
4167 1035 0 1 0
4169 1035 0 1 0
4171 1035 0 1 0
4176 875 2 0 0
4177 1035 0 1 0
4178 1035 0 1 0
4179 1035 0 1 0
4180 221 3 0 0
4181 221 3 0 0
4182 1035 0 1 0
4184 221 3 0 0
4185 1035 0 1 0
4187 1035 0 1 0
4188 221 3 0 0
4189 1035 0 1 0
4192 1035 0 1 0
4199 1035 0 1 0
4200 875 2 0 0
4202 875 2 0 0
4205 411 4 0 0
4207 411 4 0 0
4208 1035 0 1 0
4210 221 3 0 0
4212 221 3 0 0
4213 1035 0 1 0
4215 411 4 0 0
4216 1035 0 1 0
4217 699 2 0 0
4222 1035 0 1 0
4224 1035 0 1 0
4227 834 1 0 0
4228 1035 0 1 0
4229 1035 0 1 0
4231 1035 0 1 0
4235 1035 0 1 0
4236 411 3 0 0
4237 1035 0 1 0
4238 1035 0 1 0
4243 1035 0 1 0
4245 1035 0 1 0
4248 1035 0 1 0
4249 1035 0 1 0
4253 834 1 0 0
4254 1035 0 1 0
4255 1035 0 1 0
4257 744 2 0 0
4258 1035 0 1 0
4261 1035 0 1 0
4262 1035 0 1 0
4264 1035 0 1 0
4266 1035 0 1 0
4274 411 1 0 0
4277 744 1 0 0
4278 411 3 0 0
4279 603 1 0 0
4280 450 4 0 0
4291 411 2 0 0
4295 411 2 0 0
4296 411 3 0 0
4301 411 4 0 0
4302 411 3 0 0
4304 221 3 0 0
4306 411 3 0 0
4307 411 2 0 0
4310 258 9 0 0
4315 411 2 0 0
4317 411 3 0 0
4319 221 2 0 0
4321 221 2 0 0
4322 411 1 0 0
4323 1035 0 1 0
4325 1035 0 1 0
4334 603 1 0 0
4335 744 2 0 0
4336 617 1 0 0
4337 699 1 0 0
4338 221 2 0 0
4339 603 2 0 0
4340 411 2 0 0
4341 1035 0 1 0
4342 221 2 0 0
4346 1035 0 1 0
4347 438 4 0 0
4349 603 2 0 0
4352 834 1 0 0
4353 411 2 0 0
4354 603 2 0 0
4356 411 2 0 0
4357 603 3 0 0
4358 875 1 0 0
4359 603 2 0 0
4363 603 2 0 0
4365 1035 0 1 0
4368 411 1 0 0
4371 744 3 0 0
4375 875 1 0 0
4379 438 3 0 0
4393 744 2 0 0
4395 875 2 0 0
4397 603 2 0 0
4398 438 3 0 0
4399 603 3 0 0
4400 438 4 0 0
4401 875 1 0 0
4411 438 3 0 0
4412 1035 0 1 0
4414 1035 0 1 0
4416 438 4 0 0
4426 1035 0 1 0
4427 1035 0 1 0
4428 1035 0 1 0
4430 1035 0 1 0
4431 630 3 0 0
4432 221 7 0 0
4433 221 7 0 0
4434 875 2 0 0
4435 875 2 0 0
4436 258 8 0 0
4437 982 1 0 0
4438 875 2 0 0
4441 772 3 0 0
4445 438 4 0 0
4450 617 2 0 0
4451 699 3 0 0
4453 1035 0 1 0
4455 699 2 0 0
4456 699 3 0 0
4460 1035 0 1 0
4462 1035 0 1 0
4463 1035 0 1 0
4465 221 2 0 0
4466 438 3 0 0
4470 875 3 0 0
4473 258 8 0 0
4474 1035 0 1 0
4475 875 2 0 0
4478 1035 0 1 0
4480 1035 0 1 0
4481 1035 0 1 0
4482 1035 0 1 0
4483 1035 0 1 0
4485 1035 0 1 0
4487 1035 0 1 0
4491 1035 0 1 0
4493 875 2 0 0
4501 699 1 0 0
4505 1035 0 1 0
4507 1035 0 1 0
4510 1035 0 1 0
4514 1035 0 1 0
4516 1035 0 1 0
4520 221 3 0 0
4523 221 3 0 0
4527 699 2 0 0
4531 1035 0 1 0
4533 617 2 0 0
4534 630 4 0 0
4535 1035 0 1 0
4540 1035 0 1 0
4545 221 3 0 0
4547 630 5 0 0
4548 1035 0 1 0
4549 438 4 0 0
4550 438 4 0 0
4551 438 3 0 0
4554 630 4 0 0
4556 438 3 0 0
4558 1035 0 1 0
4561 1035 0 1 0
4567 1035 0 1 0
4571 699 2 0 0
4572 221 2 0 0
4573 438 4 0 0
4575 438 3 0 0
4576 221 2 0 0
4577 1035 0 1 0
4585 1035 0 1 0
4586 699 3 0 0
4587 1035 0 1 0
4588 699 3 0 0
4589 1035 0 1 0
4591 1035 0 1 0
4593 221 3 0 0
4594 1035 0 1 0
4596 1035 0 1 0
4598 438 5 0 0
4599 630 4 0 0
4600 699 2 0 0
4601 699 1 0 0
4602 438 4 0 0
4605 1035 0 1 0
4607 1035 0 1 0
4611 1035 0 1 0
4612 1035 0 1 0
4613 1035 0 1 0
4614 875 1 0 0
4615 221 3 0 0
4617 699 2 0 0
4619 699 0 0 0
4620 1035 0 1 0
4635 617 0 0 0
4636 744 2 0 0
4640 1035 0 1 0
4642 438 2 0 0
4646 221 4 0 0
4651 438 2 0 0
4655 438 4 0 0
4659 221 2 0 0
4662 875 1 0 0
4669 221 2 0 0
4676 438 3 0 0
4678 221 2 0 0
4684 875 0 0 0
4687 438 2 0 0
4688 438 2 0 0
4690 875 2 0 0
4698 1035 0 1 0
4704 258 7 0 0
4707 221 3 0 0
4708 221 2 0 0
4711 699 1 0 0
4718 699 1 0 0
4719 221 3 0 0
4720 221 2 0 0
4721 603 2 0 0
4723 699 2 0 0
4724 1035 0 1 0
4727 221 3 0 0
4728 875 1 0 0
4730 875 1 0 0
4731 603 3 0 0
4732 221 3 0 0
4733 221 4 0 0
4734 221 4 0 0
4735 258 6 0 0
4737 221 5 0 0
4738 221 5 0 0
4739 221 5 0 0
4741 875 1 0 0
4743 438 3 0 0
4744 411 3 0 0
4747 438 3 0 0
4748 603 2 0 0
4749 875 1 0 0
4751 221 3 0 0
4753 221 4 0 0
4754 875 2 0 0
4755 81 2 0 0
4756 221 3 0 0
4757 221 2 0 0
4758 875 1 0 0
4759 221 5 0 0
4760 221 2 0 0
4761 221 3 0 0
4764 744 3 0 0
4765 221 4 0 0
4767 411 3 0 0
4770 411 3 0 0
4773 875 1 0 0
4775 258 7 0 0
4776 744 3 0 0
4777 221 5 0 0
4780 1035 0 1 0
4781 221 4 0 0
4783 744 3 0 0
4784 221 4 0 0
4786 221 5 0 0
4787 630 2 0 0
4789 221 4 0 0
4792 875 2 0 0
4793 744 2 0 0
4794 81 2 0 0
4796 81 5 0 0
4797 744 2 0 0
4803 772 2 0 0
4804 1035 0 1 0
4807 81 3 0 0
4808 438 3 0 0
4812 1035 0 1 0
4815 221 2 0 0
4816 772 1 0 0
4817 772 2 0 0
4819 308 4 0 0
4820 772 1 0 0
4822 308 4 0 0
4823 221 6 0 0
4824 772 2 0 0
4825 772 2 0 0
4829 772 2 0 0
4830 221 5 0 0
4834 1035 0 1 0
4839 1035 0 1 0
4846 1035 0 1 0
4848 772 2 0 0
4850 480 4 0 0
4852 221 6 0 0
4853 772 2 0 0
4856 1035 0 1 0
4859 1035 0 1 0
4869 875 3 0 0
4871 1035 0 1 0
4872 772 2 0 0
4873 308 3 0 0
4874 1035 0 1 0
4875 308 3 0 0
4876 221 7 0 0
4877 221 6 0 0
4879 221 5 0 0
4880 308 4 0 0
4881 982 2 0 0
4888 1035 0 1 0
4890 1035 0 1 0
4895 982 1 0 0
4897 630 3 0 0
4899 308 4 0 0
4902 630 3 0 0
4903 308 3 0 0
4904 221 6 0 0
4905 221 7 0 0
4907 480 5 0 0
4910 308 4 0 0
4911 772 3 0 0
4914 982 0 0 0
4915 699 3 0 0
4916 744 3 0 0
4918 699 3 0 0
4919 221 7 0 0
4924 81 4 0 0
4926 221 2 0 0
4928 772 2 0 0
4929 81 2 0 0
4933 772 2 0 0
4937 699 2 0 0
4944 1035 0 1 0
4953 1035 0 1 0
4954 1035 0 1 0
4955 1035 0 1 0
4957 1035 0 1 0
4960 744 3 0 0
4963 630 3 0 0
4964 221 7 0 0
4966 982 1 0 0
4967 772 4 0 0
4968 772 2 0 0
4973 1035 0 1 0
4974 1035 0 1 0
4978 1035 0 1 0
4983 772 4 0 0
4984 1035 0 1 0
4985 81 1 0 0
4986 1035 0 1 0
4987 982 1 0 0
4988 875 2 0 0
4990 982 1 0 0
4991 1035 0 1 0
4992 1035 0 1 0
4993 1035 0 1 0
4995 699 2 0 0
4997 221 7 0 0
5004 1035 0 1 0
5008 1035 0 1 0
5009 1035 0 1 0
5010 1035 0 1 0
5011 1035 0 1 0
5012 1035 0 1 0
5015 699 2 0 0
5017 875 2 0 0
5018 699 1 0 0
5019 875 2 0 0
5020 1035 0 1 0
5021 1035 0 1 0
5023 438 3 0 0
5024 221 4 0 0
5026 875 2 0 0
5028 221 4 0 0
5030 875 1 0 0
5031 438 3 0 0
5034 875 2 0 0
5035 221 3 0 0
5036 1035 0 1 0
5037 438 3 0 0
5039 875 1 0 0
5043 875 3 0 0
5047 1035 0 1 0
5050 221 4 0 0
5051 81 2 0 0
5053 81 2 0 0
5055 1035 0 1 0
5058 221 4 0 0
5059 81 2 0 0
5060 221 6 0 0
5061 630 4 0 0
5062 221 6 0 0
5063 221 6 0 0
5064 630 2 0 0
5066 221 6 0 0
5069 744 3 0 0
5071 438 4 0 0
5074 221 7 0 0
5075 617 2 0 0
5080 221 5 0 0
5089 1035 0 1 0
5093 1035 0 1 0
5095 308 3 0 0
5096 255 2 0 0
5099 221 3 0 0
5101 1035 0 1 0
5102 438 2 0 0
5103 1035 0 1 0
5105 503 3 0 0
5106 221 5 0 0
5107 503 2 0 0
5109 630 2 0 0
5112 308 3 0 0
5113 1035 0 1 0
5118 81 4 0 0
5120 81 3 0 0
5123 480 6 0 0
5125 81 3 0 0
5126 221 6 0 0
5129 221 5 0 0
5130 221 5 0 0
5134 630 1 0 0
5135 308 3 0 0
5137 308 3 0 0
5139 221 7 0 0
5141 630 1 0 0
5142 221 4 0 0
5150 617 2 0 0
5151 1035 0 1 0
5153 221 5 0 0
5156 630 1 0 0
5160 221 6 0 0
5163 221 6 0 0
5164 221 6 0 0
5165 438 2 0 0
5168 221 5 0 0
5173 438 3 0 0
5174 617 1 0 0
5176 221 5 0 0
5177 669 4 0 0
5179 438 3 0 0
5180 308 4 0 0
5182 221 6 0 0
5183 308 4 0 0
5184 480 5 0 0
5187 480 4 0 0
5191 221 6 0 0
5194 258 7 0 0
5197 480 4 0 0
5198 630 2 0 0
5201 480 4 0 0
5204 308 3 0 0
5205 258 7 0 0
5208 258 5 0 0
5212 221 6 0 0
5213 772 2 0 0
5214 221 6 0 0
5216 308 4 0 0
5218 308 4 0 0
5221 1035 0 1 0
5222 1035 0 1 0
5223 308 2 0 0
5233 308 2 0 0
5236 772 1 0 0
5244 772 1 0 0
5249 1035 0 1 0
5251 1035 0 1 0
5253 480 4 0 0
5254 81 1 0 0
5262 772 1 0 0
5263 308 2 0 0
5264 308 2 0 0
5267 772 1 0 0
5274 480 5 0 0
5281 308 3 0 0
5284 1035 0 1 0
5293 480 6 0 0
5297 308 3 0 0
5299 719 3 0 0
5305 719 1 0 0
5306 772 2 0 0
5307 160 2 0 0
5308 772 2 0 0
5309 438 3 0 0
5311 255 2 0 0
5312 480 4 0 0
5313 221 4 0 0
5315 221 4 0 0
5317 719 0 0 0
5321 221 5 0 0
5323 772 2 0 0
5324 772 1 0 0
5325 772 1 0 0
5326 480 4 0 0
5327 772 2 0 0
5331 772 2 0 0
5332 772 1 0 0
5333 772 3 0 0
5335 719 1 0 0
5336 772 2 0 0
5339 1035 0 1 0
5342 480 5 0 0
5343 308 2 0 0
5347 480 6 0 0
5350 772 3 0 0
5351 308 2 0 0
5355 772 3 0 0
5357 772 3 0 0
5359 772 2 0 0
5360 719 3 0 0
5361 308 3 0 0
5363 221 7 0 0
5364 772 2 0 0
5368 308 2 0 0
5369 1035 0 1 0
5374 480 6 0 0
5375 1035 0 1 0
5376 1035 0 1 0
5377 772 3 0 0
5380 480 5 0 0
5384 221 5 0 0
5386 81 2 0 0
5388 480 5 0 0
5389 221 7 0 0
5390 438 4 0 0
5392 34 3 0 0
5395 1035 0 1 0
5401 1035 0 1 0
5403 308 3 0 0
5413 221 5 0 0
5417 308 4 0 0
5418 617 2 0 0
5419 221 4 0 0
5420 34 2 0 0
5422 411 4 0 0
5433 221 6 0 0
5434 308 3 0 0
5436 617 2 0 0
5438 221 6 0 0
5439 81 3 0 0
5440 669 4 0 0
5442 221 5 0 0
5443 221 5 0 0
5446 630 2 0 0
5448 221 6 0 0
5450 669 5 0 0
5453 221 5 0 0
5454 221 6 0 0
5457 308 2 0 0
5458 480 5 0 0
5460 221 5 0 0
5463 221 5 0 0
5464 669 4 0 0
5467 480 4 0 0
5469 221 6 0 0
5471 81 3 0 0
5472 81 3 0 0
5473 221 6 0 0
5475 669 4 0 0
5476 669 5 0 0
5479 438 4 0 0
5480 221 5 0 0
5483 221 6 0 0
5484 221 5 0 0
5486 630 1 0 0
5487 308 5 0 0
5488 669 3 0 0
5493 221 6 0 0
5494 221 6 0 0
5495 772 3 0 0
5497 221 6 0 0
5498 221 6 0 0
5499 221 3 0 0
5502 81 2 0 0
5503 142 3 0 0
5504 81 2 0 0
5505 669 5 0 0
5510 480 4 0 0
5512 81 2 0 0
5513 221 5 0 0
5514 669 4 0 0
5515 630 2 0 0
5517 221 6 0 0
5518 308 5 0 0
5519 221 6 0 0
5520 308 5 0 0
5521 308 4 0 0
5522 580 7 0 0
5523 630 3 0 0
5526 772 3 0 0
5528 772 3 0 0
5530 772 3 0 0
5534 308 5 0 0
5540 480 5 0 0
5541 480 4 0 0
5543 480 5 0 0
5547 480 5 0 0
5549 438 2 0 0
5550 480 5 0 0
5552 308 4 0 0
5553 480 5 0 0
5555 480 4 0 0
5558 772 2 0 0
5562 308 4 0 0
5564 221 6 0 0
5570 480 3 0 0
5573 480 5 0 0
5574 81 5 0 0
5576 221 6 0 0
5579 669 5 0 0
5580 669 4 0 0
5582 221 4 0 0
5583 221 6 0 0
5587 772 2 0 0
5589 1035 0 1 0
5591 719 3 0 0
5593 772 2 0 0
5595 580 6 0 0
5596 258 5 0 0
5599 580 6 0 0
5600 480 5 0 0
5603 81 2 0 0
5604 580 6 0 0
5605 480 3 0 0
5606 221 6 0 0
5607 81 3 0 0
5610 221 6 0 0
5612 308 4 0 0
5618 221 4 0 0
5623 580 6 0 0
5633 221 5 0 0
5635 772 1 0 0
5638 719 1 0 0
5643 160 1 0 0
5644 142 3 0 0
5646 772 2 0 0
5650 81 4 0 0
5651 81 2 0 0
5652 772 2 0 0
5653 308 1 0 0
5654 772 1 0 0
5658 308 1 0 0
5662 258 5 0 0
5674 480 4 0 0
5675 480 2 0 0
5677 81 3 0 0
5678 480 3 0 0
5684 480 2 0 0
5687 81 3 0 0
5689 1035 0 1 0
5690 480 3 0 0
5695 81 2 0 0
5696 480 4 0 0
5698 255 2 0 0
5701 772 2 0 0
5712 1035 0 1 0
5714 308 1 0 0
5718 34 4 0 0
5723 480 3 0 0
5730 617 2 0 0
5732 617 2 0 0
5734 34 3 0 0
5740 772 2 0 0
5752 258 6 0 0
5753 255 2 0 0
5757 480 4 0 0
5761 308 1 0 0
5762 308 2 0 0
5765 1035 0 1 0
5768 772 1 0 0
5771 308 3 0 0
5773 81 2 0 0
5775 308 2 0 0
5776 772 2 0 0
5778 772 0 0 0
5785 772 1 0 0
5788 480 3 0 0
5791 719 1 0 0
5793 1035 0 1 0
5796 308 1 0 0
5799 617 2 0 0
5800 160 1 0 0
5801 480 4 0 0
5802 1035 0 1 0
5805 438 3 0 0
5806 772 2 0 0
5810 480 4 0 0
5811 719 2 0 0
5812 308 2 0 0
5820 221 6 0 0
5822 480 4 0 0
5824 221 5 0 0
5826 772 3 0 0
5828 308 5 0 0
5829 480 5 0 0
5830 308 5 0 0
5832 308 4 0 0
5833 772 2 0 0
5835 580 7 0 0
5836 480 4 0 0
5837 221 6 0 0
5838 480 4 0 0
5842 480 5 0 0
5844 580 6 0 0
5846 221 5 0 0
5847 580 7 0 0
5852 480 3 0 0
5853 308 5 0 0
5855 772 2 0 0
5856 580 6 0 0
5859 438 2 0 0
5860 772 2 0 0
5865 142 3 0 0
5870 160 3 0 0
5877 772 1 0 0
5878 772 3 0 0
5881 580 5 0 0
5882 772 3 0 0
5883 221 7 0 0
5884 772 2 0 0
5887 81 1 0 0
5894 160 1 0 0
5915 772 2 0 0
5916 34 4 0 0
5918 34 3 0 0
5924 772 2 0 0
5926 81 0 0 0
5928 34 2 0 0
5933 258 5 0 0
5938 308 3 0 0
5954 480 3 0 0
5961 81 4 0 0
5967 480 2 0 0
5975 772 3 0 0
5984 81 2 0 0
5985 81 2 0 0
5994 81 1 0 0
5997 480 3 0 0
5998 142 1 0 0
5999 81 2 0 0
6003 160 1 0 0
6004 772 2 0 0
6011 308 2 0 0
6014 81 2 0 0
6017 1035 0 1 0
6018 142 2 0 0
6020 81 2 0 0
6021 676 4 0 0
6022 308 2 0 0
6027 160 2 0 0
6028 1035 0 1 0
6032 34 2 0 0
6035 81 1 0 0
6036 308 1 0 0
6037 308 2 0 0
6040 34 3 0 0
6051 160 3 0 0
6064 81 4 0 0
6072 480 3 0 0
6075 308 2 0 0
6076 676 4 0 0
6087 81 2 0 0
6091 308 2 0 0
6096 308 1 0 0
6098 772 2 0 0
6099 772 2 0 0
6101 772 3 0 0
6102 160 1 0 0
6103 1035 0 1 0
6104 772 1 0 0
6106 81 1 0 0
6107 772 2 0 0
6109 772 2 0 0
6113 772 1 0 0
6114 160 2 0 0
6117 81 1 0 0
6118 1035 0 1 0
6124 772 2 0 0
6128 772 2 0 0
6131 81 2 0 0
6140 308 3 0 0
6141 160 3 0 0
6142 772 2 0 0
6147 480 3 0 0
6151 160 3 0 0
6157 308 2 0 0
6159 480 3 0 0
6160 81 1 0 0
6166 34 2 0 0
6170 308 1 0 0
6172 1035 0 1 0
6175 81 1 0 0
6177 1035 0 1 0
6178 308 2 0 0
6189 308 2 0 0
6190 1035 0 1 0
6199 772 1 0 0
6211 308 2 0 0
6213 480 3 0 0
6217 772 2 0 0
6223 480 3 0 0
6224 772 2 0 0
6229 308 2 0 0
6231 308 2 0 0
6241 308 2 0 0
6242 772 2 0 0
6243 772 2 0 0
6244 772 2 0 0
6247 308 1 0 0
6248 676 1 0 0
6250 160 2 0 0
6251 308 2 0 0
6252 480 3 0 0
6253 676 1 0 0
6256 160 3 0 0
6257 676 4 0 0
6260 81 1 0 0
6262 772 2 0 0
6263 308 2 0 0
6264 580 5 0 0
6266 676 1 0 0
6267 160 3 0 0
6268 287 3 0 0
6269 308 2 0 0
6270 676 5 0 0
6272 308 2 0 0
6273 676 5 0 0
6275 676 1 0 0
6278 676 5 0 0
6282 1035 0 1 0
6297 34 3 0 0
6298 81 2 0 0
6299 255 2 0 0
6300 81 2 0 0
6302 81 3 0 0
6303 81 3 0 0
6305 81 2 0 0
6311 1035 0 1 0
6314 676 2 0 0
6321 676 2 0 0
6325 480 3 0 0
6327 81 6 0 0
6329 1035 0 1 0
6330 160 3 0 0
6332 676 2 0 0
6334 480 1 0 0
6337 811 1 0 0
6348 81 2 0 0
6356 81 2 0 0
6358 81 3 0 0
6359 676 4 0 0
6363 81 2 0 0
6364 81 2 0 0
6368 676 4 0 0
6369 811 4 0 0
6370 287 4 0 0
6375 287 5 0 0
6378 287 5 0 0
6379 676 4 0 0
6380 676 2 0 0
6381 81 6 0 0
6384 308 3 0 0
6387 160 2 0 0
6390 81 2 0 0
6392 676 2 0 0
6393 308 3 0 0
6394 160 1 0 0
6398 81 2 0 0
6400 676 5 0 0
6402 676 4 0 0
6403 308 1 0 0
6404 81 2 0 0
6405 676 5 0 0
6407 308 4 0 0
6409 308 3 0 0
6411 308 2 0 0
6412 676 4 0 0
6413 308 2 0 0
6416 676 3 0 0
6419 160 3 0 0
6423 142 2 0 0
6425 81 2 0 0
6427 676 1 0 0
6429 81 3 0 0
6433 480 5 0 0
6435 81 3 0 0
6440 676 3 0 0
6442 480 2 0 0
6444 1035 0 1 0
6445 81 1 0 0
6446 480 2 0 0
6447 480 3 0 0
6448 676 1 0 0
6450 160 2 0 0
6451 287 2 0 0
6452 287 2 0 0
6453 308 2 0 0
6455 480 2 0 0
6457 676 4 0 0
6459 480 1 0 0
6461 676 1 0 0
6462 676 4 0 0
6466 1035 0 1 0
6467 1035 0 1 0
6470 287 2 0 0
6472 480 1 0 0
6473 480 3 0 0
6474 480 3 0 0
6476 160 1 0 0
6478 160 2 0 0
6480 160 3 0 0
6481 676 4 0 0
6482 1035 0 1 0
6483 160 1 0 0
6484 538 2 0 0
6485 676 4 0 0
6486 160 3 0 0
6488 287 2 0 0
6491 480 2 0 0
6493 580 5 0 0
6499 287 4 0 0
6504 308 2 0 0
6505 308 2 0 0
6511 287 3 0 0
6523 676 4 0 0
6525 142 1 0 0
6526 81 4 0 0
6529 287 3 0 0
6530 676 2 0 0
6532 676 3 0 0
6533 676 4 0 0
6536 1035 0 1 0
6537 676 3 0 0
6538 34 2 0 0
6540 287 3 0 0
6543 81 3 0 0
6545 676 2 0 0
6546 81 4 0 0
6549 81 4 0 0
6550 676 1 0 0
6553 287 3 0 0
6554 1035 0 1 0
6555 287 4 0 0
6556 676 1 0 0
6558 287 2 0 0
6562 287 4 0 0
6563 81 2 0 0
6565 81 2 0 0
6566 480 2 0 0
6568 676 4 0 0
6569 676 3 0 0
6571 676 4 0 0
6576 676 4 0 0
6577 676 2 0 0
6578 676 2 0 0
6581 676 3 0 0
6585 676 4 0 0
6591 676 1 0 0
6593 287 3 0 0
6594 81 6 0 0
6595 676 3 0 0
6596 676 3 0 0
6599 811 1 0 0
6602 811 2 0 0
6604 811 3 0 0
6607 811 2 0 0
6610 676 4 0 0
6611 81 3 0 0
6614 81 4 0 0
6616 811 4 0 0
6621 811 3 0 0
6625 480 5 0 0
6627 811 0 0 0
6638 676 6 0 0
6641 676 4 0 0
6642 811 2 0 0
6646 811 3 0 0
6647 1035 0 1 0
6649 480 5 0 0
6651 480 6 0 0
6677 811 2 0 0
6681 676 3 0 0
6686 811 2 0 0
6698 81 3 0 0
6703 911 2 0 0
6706 480 2 0 0
6708 676 2 0 0
6712 81 3 0 0
6713 911 1 0 0
6714 911 1 0 0
6715 911 1 0 0
6717 287 4 0 0
6721 81 3 0 0
6723 911 1 0 0
6729 811 1 0 0
6733 625 0 0 0
6737 81 5 0 0
6738 142 1 0 0
6739 811 2 0 0
6743 811 4 0 0
6748 811 2 0 0
6749 676 3 0 0
6750 81 3 0 0
6753 676 2 0 0
6762 676 1 0 0
6767 676 3 0 0
6771 911 1 0 0
6772 911 1 0 0
6773 81 6 0 0
6777 81 2 0 0
6779 1035 0 1 0
6782 81 2 0 0
6785 142 3 0 0
6787 811 3 0 0
6788 81 2 0 0
6791 676 2 0 0
6793 676 2 0 0
6799 287 3 0 0
6808 287 3 0 0
6813 287 3 0 0
6814 676 4 0 0
6815 287 3 0 0
6826 625 1 0 0
6832 11 4 0 0
6833 81 2 0 0
6834 11 5 0 0
6835 287 3 0 0
6837 287 3 0 0
6839 287 3 0 0
6840 676 3 0 0
6841 142 1 0 0
6845 480 2 0 0
6849 81 2 0 0
6850 11 3 0 0
6852 81 2 0 0
6855 480 3 0 0
6858 287 3 0 0
6864 811 2 0 0
6868 480 2 0 0
6872 287 3 0 0
6875 81 2 0 0
6878 676 4 0 0
6880 142 0 0 0
6881 676 4 0 0
6885 676 4 0 0
6886 811 1 0 0
6888 81 3 0 0
6891 480 3 0 0
6892 81 2 0 0
6894 480 3 0 0
6895 811 2 0 0
6897 811 3 0 0
6898 34 3 0 0
6899 811 2 0 0
6900 811 3 0 0
6901 480 3 0 0
6902 480 4 0 0
6904 480 5 0 0
6905 480 6 0 0
6907 81 3 0 0
6909 676 3 0 0
6912 480 2 0 0
6915 676 2 0 0
6917 676 5 0 0
6922 811 2 0 0
6923 676 3 0 0
6925 811 2 0 0
6926 287 2 0 0
6928 676 2 0 0
6932 81 3 0 0
6933 480 5 0 0
6934 480 2 0 0
6938 676 4 0 0
6941 676 2 0 0
6942 287 3 0 0
6944 811 3 0 0
6951 676 3 0 0
6960 412 3 0 0
6961 1035 0 1 0
6966 811 2 0 0
6972 480 1 0 0
6977 676 3 0 0
6978 142 1 0 0
6982 676 3 0 0
6984 676 2 0 0
6987 81 5 0 0
6988 542 4 0 0
6990 81 4 0 0
6991 480 3 0 0
6995 142 1 0 0
6999 480 1 0 0
7004 816 1 0 0
7007 492 5 0 0
7010 676 2 0 0
7014 542 6 0 0
7022 480 5 0 0
7024 542 4 0 0
7030 542 2 0 0
7035 11 4 0 0
7036 480 5 0 0
7040 676 3 0 0
7041 81 4 0 0
7042 676 3 0 0
7045 1035 0 1 0
7047 676 3 0 0
7049 81 3 0 0
7052 480 3 0 0
7053 81 3 0 0
7054 81 3 0 0
7078 81 6 0 0
7083 811 1 0 0
7084 480 3 0 0
7091 676 6 0 0
7093 676 3 0 0
7100 676 4 0 0
7101 676 6 0 0
7102 811 4 0 0
7104 811 1 0 0
7107 34 3 0 0
7129 480 5 0 0
7135 811 2 0 0
7139 480 3 0 0
7140 676 4 0 0
7141 811 3 0 0
7143 480 3 0 0
7144 258 4 0 0
7145 480 3 0 0
7150 34 2 0 0
7151 480 3 0 0
7158 412 4 0 0
7160 811 3 0 0
7164 811 3 0 0
7167 811 3 0 0
7168 480 2 0 0
7173 534 2 0 0
7176 676 3 0 0
7178 480 6 0 0
7185 412 4 0 0
7187 412 4 0 0
7188 480 2 0 0
7190 480 3 0 0
7191 412 4 0 0
7194 412 4 0 0
7195 480 2 0 0
7199 676 3 0 0
7205 480 1 0 0
7206 480 2 0 0
7207 269 3 0 0
7209 81 5 0 0
7210 676 3 0 0
7212 81 3 0 0
7216 412 3 0 0
7219 676 3 0 0
7220 480 4 0 0
7223 11 4 0 0
7224 412 3 0 0
7226 81 3 0 0
7227 480 1 0 0
