# NSAID zone depth edge out
3952 410 4 0 0
3953 410 3 0 0
3954 410 3 0 0
3955 410 2 0 0
3958 410 2 0 0
3959 745 2 0 0
3962 136 4 0 0
3965 815 5 0 0
3966 410 2 0 0
3967 444 3 0 0
3968 607 3 0 0
3969 410 2 0 0
3970 410 2 0 0
3971 815 4 0 0
3975 410 2 0 0
3978 607 2 0 0
3981 607 2 0 0
3983 607 2 0 0
3985 444 3 0 0
3988 607 2 0 0
3989 607 2 0 0
3992 444 3 0 0
3994 222 3 0 0
3996 444 3 0 0
3998 410 2 0 0
3999 410 1 0 0
4000 836 1 0 0
4002 370 8 0 0
4004 22 4 0 0
4009 444 4 0 0
4010 607 2 0 0
4013 607 2 0 0
4015 444 3 0 0
4020 607 1 0 0
4023 370 8 0 0
4025 607 2 0 0
4026 836 3 0 0
4028 410 2 0 0
4034 607 1 0 0
4037 410 1 0 0
4040 1036 0 1 0
4041 410 2 0 0
4044 607 1 0 0
4049 652 3 0 0
4050 410 2 0 0
4054 444 3 0 0
4055 652 4 0 0
4056 501 1 0 0
4059 222 2 0 0
4060 745 1 0 0
4062 410 2 0 0
4064 437 4 0 0
4068 410 2 0 0
4069 410 2 0 0
4080 607 1 0 0
4081 222 2 0 0
4082 437 3 0 0
4083 222 2 0 0
4084 410 3 0 0
4090 410 2 0 0
4091 410 2 0 0
4092 607 1 0 0
4098 437 4 0 0
4101 836 1 0 0
4102 222 2 0 0
4103 836 0 0 0
4104 410 2 0 0
4107 410 2 0 0
4108 410 2 0 0
4109 222 2 0 0
4111 222 2 0 0
4112 410 3 0 0
4115 222 2 0 0
4116 410 3 0 0
4118 607 1 0 0
4120 222 2 0 0
4122 607 1 0 0
4125 410 1 0 0
4127 745 2 0 0
4128 1036 0 1 0
4130 1036 0 1 0
4134 1036 0 1 0
4138 1036 0 1 0
4141 702 2 0 0
4144 1036 0 1 0
4145 1036 0 1 0
4147 1036 0 1 0
4148 1036 0 1 0
4155 1036 0 1 0
4156 1036 0 1 0
4157 1036 0 1 0
4160 1036 0 1 0
4161 222 3 0 0
4163 1036 0 1 0
4167 1036 0 1 0
4169 1036 0 1 0
4171 1036 0 1 0
4176 879 2 0 0
4177 1036 0 1 0
4178 1036 0 1 0
4179 1036 0 1 0
4180 222 3 0 0
4181 222 3 0 0
4182 1036 0 1 0
4184 222 3 0 0
4185 1036 0 1 0
4187 1036 0 1 0
4188 222 3 0 0
4189 1036 0 1 0
4192 1036 0 1 0
4199 1036 0 1 0
4200 879 2 0 0
4202 879 2 0 0
4205 410 4 0 0
4207 410 4 0 0
4208 1036 0 1 0
4210 222 3 0 0
4212 222 3 0 0
4213 1036 0 1 0
4215 410 4 0 0
4216 1036 0 1 0
4217 702 2 0 0
4222 1036 0 1 0
4224 1036 0 1 0
4227 836 1 0 0
4228 1036 0 1 0
4229 1036 0 1 0
4231 1036 0 1 0
4235 1036 0 1 0
4236 410 3 0 0
4237 1036 0 1 0
4238 1036 0 1 0
4243 1036 0 1 0
4245 1036 0 1 0
4248 1036 0 1 0
4249 1036 0 1 0
4253 836 1 0 0
4254 1036 0 1 0
4255 1036 0 1 0
4257 745 2 0 0
4258 1036 0 1 0
4261 1036 0 1 0
4262 1036 0 1 0
4264 1036 0 1 0
4266 1036 0 1 0
4274 410 1 0 0
4277 745 1 0 0
4278 410 3 0 0
4279 607 1 0 0
4280 444 4 0 0
4291 410 2 0 0
4295 410 2 0 0
4296 410 3 0 0
4301 410 4 0 0
4302 410 3 0 0
4304 222 3 0 0
4306 410 3 0 0
4307 410 2 0 0
4310 254 9 0 0
4315 410 2 0 0
4317 410 3 0 0
4319 222 2 0 0
4321 222 2 0 0
4322 410 1 0 0
4323 1036 0 1 0
4325 1036 0 1 0
4334 607 1 0 0
4335 745 2 0 0
4336 619 1 0 0
4337 702 1 0 0
4338 222 2 0 0
4339 607 2 0 0
4340 410 2 0 0
4341 1036 0 1 0
4342 222 2 0 0
4346 1036 0 1 0
4347 437 4 0 0
4349 607 2 0 0
4352 836 1 0 0
4353 410 2 0 0
4354 222 3 0 0
4356 410 2 0 0
4357 607 3 0 0
4358 879 1 0 0
4359 607 2 0 0
4363 607 2 0 0
4365 1036 0 1 0
4368 410 1 0 0
4371 745 3 0 0
4375 879 1 0 0
4379 437 3 0 0
4393 745 2 0 0
4395 879 2 0 0
4397 607 2 0 0
4398 437 3 0 0
4399 222 4 0 0
4400 437 4 0 0
4401 879 1 0 0
4411 437 3 0 0
4412 1036 0 1 0
4414 1036 0 1 0
4416 437 4 0 0
4426 1036 0 1 0
4427 1036 0 1 0
4428 1036 0 1 0
4430 1036 0 1 0
4431 632 3 0 0
4432 222 7 0 0
4433 222 7 0 0
4434 879 2 0 0
4435 879 2 0 0
4436 254 8 0 0
4437 986 1 0 0
4438 879 2 0 0
4441 773 3 0 0
4445 437 4 0 0
4450 619 2 0 0
4451 702 3 0 0
4453 1036 0 1 0
4455 702 2 0 0
4456 702 3 0 0
4460 1036 0 1 0
4462 1036 0 1 0
4463 1036 0 1 0
4465 222 2 0 0
4466 437 3 0 0
4470 879 3 0 0
4473 254 8 0 0
4474 1036 0 1 0
4475 879 2 0 0
4478 1036 0 1 0
4480 1036 0 1 0
4481 1036 0 1 0
4482 1036 0 1 0
4483 1036 0 1 0
4485 1036 0 1 0
4487 1036 0 1 0
4491 1036 0 1 0
4493 879 2 0 0
4501 702 1 0 0
4505 1036 0 1 0
4507 1036 0 1 0
4510 1036 0 1 0
4514 1036 0 1 0
4516 1036 0 1 0
4520 222 3 0 0
4523 222 3 0 0
4527 702 2 0 0
4531 1036 0 1 0
4533 619 2 0 0
4534 632 4 0 0
4535 1036 0 1 0
4540 1036 0 1 0
4545 222 3 0 0
4547 632 5 0 0
4548 1036 0 1 0
4549 437 4 0 0
4550 437 4 0 0
4551 437 3 0 0
4554 632 4 0 0
4556 437 3 0 0
4558 1036 0 1 0
4561 1036 0 1 0
4567 1036 0 1 0
4571 702 2 0 0
4572 222 2 0 0
4573 437 4 0 0
4575 437 3 0 0
4576 222 2 0 0
4577 1036 0 1 0
4585 1036 0 1 0
4586 702 3 0 0
4587 1036 0 1 0
4588 702 3 0 0
4589 1036 0 1 0
4591 1036 0 1 0
4593 222 3 0 0
4594 1036 0 1 0
4596 1036 0 1 0
4598 437 5 0 0
4599 632 4 0 0
4600 702 2 0 0
4601 702 1 0 0
4602 437 4 0 0
4605 1036 0 1 0
4607 1036 0 1 0
4611 1036 0 1 0
4612 1036 0 1 0
4613 1036 0 1 0
4614 879 1 0 0
4615 222 3 0 0
4617 702 2 0 0
4619 702 0 0 0
4620 1036 0 1 0
4635 619 0 0 0
4636 745 2 0 0
4640 1036 0 1 0
4642 437 2 0 0
4646 222 4 0 0
4651 437 2 0 0
4655 437 4 0 0
4659 222 2 0 0
4662 879 1 0 0
4669 222 2 0 0
4676 437 3 0 0
4678 222 2 0 0
4684 879 0 0 0
4687 437 2 0 0
4688 437 2 0 0
4690 879 2 0 0
4698 1036 0 1 0
4704 254 7 0 0
4707 222 3 0 0
4708 222 2 0 0
4711 702 1 0 0
4718 702 1 0 0
4719 222 3 0 0
4720 222 2 0 0
4721 222 3 0 0
4723 702 2 0 0
4724 1036 0 1 0
4727 222 3 0 0
4728 879 1 0 0
4730 879 1 0 0
4731 222 4 0 0
4732 222 3 0 0
4733 222 4 0 0
4734 222 4 0 0
4735 254 6 0 0
4737 222 5 0 0
4738 222 5 0 0
4739 222 5 0 0
4741 879 1 0 0
4743 437 3 0 0
4744 410 3 0 0
4747 437 3 0 0
4748 222 3 0 0
4749 879 1 0 0
4751 222 3 0 0
4753 222 4 0 0
4754 879 2 0 0
4755 84 2 0 0
4756 222 3 0 0
4757 222 2 0 0
4758 879 1 0 0
4759 222 5 0 0
4760 222 2 0 0
4761 222 3 0 0
4764 745 3 0 0
4765 222 4 0 0
4767 410 3 0 0
4770 410 3 0 0
4773 879 1 0 0
4775 254 7 0 0
4776 745 3 0 0
4777 222 5 0 0
4780 1036 0 1 0
4781 222 4 0 0
4783 745 3 0 0
4784 222 4 0 0
4786 222 5 0 0
4787 632 2 0 0
4789 222 4 0 0
4792 879 2 0 0
4793 745 2 0 0
4794 84 2 0 0
4796 222 3 0 0
4797 745 2 0 0
4803 773 2 0 0
4804 1036 0 1 0
4807 84 3 0 0
4808 437 3 0 0
4812 1036 0 1 0
4815 222 2 0 0
4816 773 1 0 0
4817 773 2 0 0
4819 312 4 0 0
4820 773 1 0 0
4822 312 4 0 0
4823 222 6 0 0
4824 773 2 0 0
4825 773 2 0 0
4829 773 2 0 0
4830 222 5 0 0
4834 1036 0 1 0
4839 1036 0 1 0
4846 1036 0 1 0
4848 773 2 0 0
4850 478 4 0 0
4852 222 6 0 0
4853 773 2 0 0
4856 1036 0 1 0
4859 1036 0 1 0
4869 879 3 0 0
4871 1036 0 1 0
4872 773 2 0 0
4873 312 3 0 0
4874 1036 0 1 0
4875 312 3 0 0
4876 222 7 0 0
4877 222 6 0 0
4879 222 5 0 0
4880 312 4 0 0
4881 986 2 0 0
4888 1036 0 1 0
4890 1036 0 1 0
4895 986 1 0 0
4897 632 3 0 0
4899 312 4 0 0
4902 632 3 0 0
4903 312 3 0 0
4904 222 6 0 0
4905 222 7 0 0
4907 478 5 0 0
4910 312 4 0 0
4911 773 3 0 0
4914 986 0 0 0
4915 702 3 0 0
4916 84 3 0 0
4918 702 3 0 0
4919 222 7 0 0
4924 84 4 0 0
4926 222 2 0 0
4928 773 2 0 0
4929 84 2 0 0
4933 773 2 0 0
4937 702 2 0 0
4944 1036 0 1 0
4953 1036 0 1 0
4954 1036 0 1 0
4955 1036 0 1 0
4957 1036 0 1 0
4960 745 3 0 0
4963 632 3 0 0
4964 222 7 0 0
4966 986 1 0 0
4967 773 4 0 0
4968 773 2 0 0
4973 1036 0 1 0
4974 1036 0 1 0
4978 1036 0 1 0
4983 773 4 0 0
4984 1036 0 1 0
4985 84 1 0 0
4986 1036 0 1 0
4987 986 1 0 0
4988 879 2 0 0
4990 986 1 0 0
4991 1036 0 1 0
4992 1036 0 1 0
4993 1036 0 1 0
4995 702 2 0 0
4997 222 7 0 0
5004 1036 0 1 0
5008 1036 0 1 0
5009 1036 0 1 0
5010 1036 0 1 0
5011 1036 0 1 0
5012 1036 0 1 0
5015 702 2 0 0
5017 879 2 0 0
5018 702 1 0 0
5019 879 2 0 0
5020 1036 0 1 0
5021 1036 0 1 0
5023 437 3 0 0
5024 222 4 0 0
5026 879 2 0 0
5028 222 4 0 0
5030 879 1 0 0
5031 437 3 0 0
5034 879 2 0 0
5035 222 3 0 0
5036 1036 0 1 0
5037 437 3 0 0
5039 879 1 0 0
5043 879 3 0 0
5047 1036 0 1 0
5050 222 4 0 0
5051 84 2 0 0
5053 84 2 0 0
5055 1036 0 1 0
5058 222 4 0 0
5059 84 2 0 0
5060 222 6 0 0
5061 632 4 0 0
5062 222 6 0 0
5063 222 6 0 0
5064 632 2 0 0
5066 222 6 0 0
5069 745 3 0 0
5071 437 4 0 0
5074 222 7 0 0
5075 619 2 0 0
5080 222 5 0 0
5089 1036 0 1 0
5093 1036 0 1 0
5095 312 3 0 0
5096 253 2 0 0
5099 222 3 0 0
5101 1036 0 1 0
5102 437 2 0 0
5103 1036 0 1 0
5105 501 3 0 0
5106 222 5 0 0
5107 501 2 0 0
5109 632 2 0 0
5112 312 3 0 0
5113 1036 0 1 0
5118 84 4 0 0
5120 84 3 0 0
5123 478 6 0 0
5125 84 3 0 0
5126 222 6 0 0
5129 222 5 0 0
5130 222 5 0 0
5134 632 1 0 0
5135 312 3 0 0
5137 312 3 0 0
5139 222 7 0 0
5141 632 1 0 0
5142 222 4 0 0
5150 619 2 0 0
5151 1036 0 1 0
5153 222 5 0 0
5156 632 1 0 0
5160 222 6 0 0
5163 222 6 0 0
5164 222 6 0 0
5165 437 2 0 0
5168 222 5 0 0
5173 437 3 0 0
5174 619 1 0 0
5176 222 5 0 0
5177 672 4 0 0
5179 437 3 0 0
5180 312 4 0 0
5182 222 6 0 0
5183 312 4 0 0
5184 478 5 0 0
5187 478 4 0 0
5191 222 6 0 0
5194 254 7 0 0
5197 478 4 0 0
5198 632 2 0 0
5201 478 4 0 0
5204 312 3 0 0
5205 254 7 0 0
5208 254 5 0 0
5212 222 6 0 0
5213 773 2 0 0
5214 222 6 0 0
5216 312 4 0 0
5218 312 4 0 0
5221 1036 0 1 0
5222 1036 0 1 0
5223 312 2 0 0
5233 312 3 0 0
5236 773 1 0 0
5244 773 1 0 0
5249 1036 0 1 0
5251 1036 0 1 0
5253 478 4 0 0
5254 84 1 0 0
5262 773 1 0 0
5263 312 2 0 0
5264 312 2 0 0
5267 773 1 0 0
5274 478 5 0 0
5281 312 3 0 0
5284 1036 0 1 0
5293 478 6 0 0
5297 312 3 0 0
5299 723 3 0 0
5305 723 1 0 0
5306 773 2 0 0
5307 160 2 0 0
5308 773 2 0 0
5309 437 3 0 0
5311 253 2 0 0
5312 478 4 0 0
5313 222 4 0 0
5315 222 4 0 0
5317 723 0 0 0
5321 222 5 0 0
5323 773 2 0 0
5324 773 1 0 0
5325 773 1 0 0
5326 478 4 0 0
5327 773 2 0 0
5331 773 2 0 0
5332 773 1 0 0
5333 773 3 0 0
5335 723 1 0 0
5336 773 2 0 0
5339 1036 0 1 0
5342 478 5 0 0
5343 312 2 0 0
5347 478 6 0 0
5350 773 3 0 0
5351 312 2 0 0
5355 773 3 0 0
5357 773 3 0 0
5359 773 2 0 0
5360 723 3 0 0
5361 312 3 0 0
5363 222 7 0 0
5364 773 2 0 0
5368 312 2 0 0
5369 1036 0 1 0
5374 478 6 0 0
5375 1036 0 1 0
5376 1036 0 1 0
5377 773 3 0 0
5380 478 5 0 0
5384 222 5 0 0
5386 84 2 0 0
5388 478 5 0 0
5389 222 7 0 0
5390 437 4 0 0
5392 33 3 0 0
5395 1036 0 1 0
5401 1036 0 1 0
5403 312 3 0 0
5413 222 5 0 0
5417 312 4 0 0
5418 619 2 0 0
5419 222 4 0 0
5420 33 2 0 0
5422 410 4 0 0
5433 222 6 0 0
5434 312 3 0 0
5436 619 2 0 0
5438 222 6 0 0
5439 84 3 0 0
5440 672 4 0 0
5442 222 5 0 0
5443 222 5 0 0
5446 632 2 0 0
5448 222 6 0 0
5450 672 5 0 0
5453 222 5 0 0
5454 222 6 0 0
5457 312 2 0 0
5458 478 5 0 0
5460 222 5 0 0
5463 222 5 0 0
5464 672 4 0 0
5467 478 4 0 0
5469 222 6 0 0
5471 84 3 0 0
5472 84 3 0 0
5473 222 6 0 0
5475 672 4 0 0
5476 672 5 0 0
5479 437 4 0 0
5480 222 5 0 0
5483 222 6 0 0
5484 222 5 0 0
5486 632 1 0 0
5487 312 5 0 0
5488 672 3 0 0
5493 222 6 0 0
5494 222 6 0 0
5495 773 3 0 0
5497 222 6 0 0
5498 222 6 0 0
5499 222 3 0 0
5502 84 2 0 0
5503 141 3 0 0
5504 84 2 0 0
5505 672 5 0 0
5510 478 4 0 0
5512 84 2 0 0
5513 222 5 0 0
5514 672 4 0 0
5515 632 2 0 0
5517 222 6 0 0
5518 312 5 0 0
5519 222 6 0 0
5520 312 5 0 0
5521 312 4 0 0
5522 584 7 0 0
5523 632 3 0 0
5526 773 3 0 0
5528 773 3 0 0
5530 773 3 0 0
5534 312 5 0 0
5540 478 5 0 0
5541 478 4 0 0
5543 478 5 0 0
5547 478 5 0 0
5549 437 2 0 0
5550 478 5 0 0
5552 312 4 0 0
5553 478 5 0 0
5555 478 4 0 0
5558 773 2 0 0
5562 312 4 0 0
5564 222 6 0 0
5570 478 3 0 0
5573 478 5 0 0
5574 84 5 0 0
5576 222 6 0 0
5579 672 5 0 0
5580 672 4 0 0
5582 222 4 0 0
5583 222 6 0 0
5587 773 2 0 0
5589 1036 0 1 0
5591 723 3 0 0
5593 773 2 0 0
5595 584 6 0 0
5596 254 5 0 0
5599 584 6 0 0
5600 478 5 0 0
5603 84 2 0 0
5604 584 6 0 0
5605 478 3 0 0
5606 222 6 0 0
5607 84 3 0 0
5610 222 6 0 0
5612 312 4 0 0
5618 222 4 0 0
5623 584 6 0 0
5633 222 5 0 0
5635 773 1 0 0
5638 723 1 0 0
5643 160 1 0 0
5644 141 3 0 0
5646 773 2 0 0
5650 84 4 0 0
5651 84 2 0 0
5652 773 2 0 0
5653 312 1 0 0
5654 773 1 0 0
5658 312 1 0 0
5662 254 5 0 0
5674 478 4 0 0
5675 478 2 0 0
5677 84 3 0 0
5678 478 3 0 0
5684 478 2 0 0
5687 84 3 0 0
5689 1036 0 1 0
5690 478 3 0 0
5695 84 2 0 0
5696 478 4 0 0
5698 253 2 0 0
5701 773 2 0 0
5712 1036 0 1 0
5714 312 1 0 0
5718 33 4 0 0
5723 478 3 0 0
5730 619 2 0 0
5732 619 2 0 0
5734 33 3 0 0
5740 773 2 0 0
5752 254 6 0 0
5753 253 2 0 0
5757 478 4 0 0
5761 312 1 0 0
5762 312 2 0 0
5765 1036 0 1 0
5768 773 1 0 0
5771 312 3 0 0
5773 84 2 0 0
5775 312 2 0 0
5776 773 2 0 0
5778 773 0 0 0
5785 773 1 0 0
5788 478 3 0 0
5791 723 1 0 0
5793 1036 0 1 0
5796 312 1 0 0
5799 619 2 0 0
5800 160 1 0 0
5801 478 4 0 0
5802 1036 0 1 0
5805 437 3 0 0
5806 773 2 0 0
5810 478 4 0 0
5811 723 2 0 0
5812 312 2 0 0
5820 222 6 0 0
5822 478 4 0 0
5824 222 5 0 0
5826 773 3 0 0
5828 312 5 0 0
5829 478 5 0 0
5830 312 5 0 0
5832 312 4 0 0
5833 773 2 0 0
5835 584 7 0 0
5836 478 4 0 0
5837 222 6 0 0
5838 478 4 0 0
5842 478 5 0 0
5844 584 6 0 0
5846 222 5 0 0
5847 584 7 0 0
5852 478 3 0 0
5853 312 5 0 0
5855 773 2 0 0
5856 584 6 0 0
5859 437 2 0 0
5860 773 2 0 0
5865 141 3 0 0
5870 160 3 0 0
5877 773 1 0 0
5878 773 3 0 0
5881 584 5 0 0
5882 773 3 0 0
5883 222 7 0 0
5884 773 2 0 0
5887 84 1 0 0
5894 160 1 0 0
5915 773 2 0 0
5916 33 4 0 0
5918 33 3 0 0
5924 773 2 0 0
5926 84 0 0 0
5928 33 2 0 0
5933 254 5 0 0
5938 312 3 0 0
5954 478 3 0 0
5961 84 4 0 0
5967 478 2 0 0
5975 773 3 0 0
5984 84 2 0 0
5985 84 2 0 0
5994 84 1 0 0
5997 478 3 0 0
5998 141 1 0 0
5999 84 2 0 0
6003 160 1 0 0
6004 773 2 0 0
6011 312 2 0 0
6014 84 2 0 0
6017 1036 0 1 0
6018 141 2 0 0
6020 84 2 0 0
6021 681 4 0 0
6022 312 2 0 0
6027 160 2 0 0
6028 1036 0 1 0
6032 33 2 0 0
6035 84 1 0 0
6036 312 1 0 0
6037 312 2 0 0
6040 33 3 0 0
6051 160 3 0 0
6064 84 4 0 0
6072 478 3 0 0
6075 312 2 0 0
6076 681 4 0 0
6087 84 2 0 0
6091 312 2 0 0
6096 312 1 0 0
6098 773 2 0 0
6099 773 2 0 0
6101 773 3 0 0
6102 160 1 0 0
6103 1036 0 1 0
6104 773 1 0 0
6106 84 1 0 0
6107 773 2 0 0
6109 773 2 0 0
6113 773 1 0 0
6114 160 2 0 0
6117 84 1 0 0
6118 1036 0 1 0
6124 773 2 0 0
6128 773 2 0 0
6131 84 2 0 0
6140 312 3 0 0
6141 160 3 0 0
6142 773 2 0 0
6147 478 3 0 0
6151 160 3 0 0
6157 312 2 0 0
6159 478 3 0 0
6160 84 1 0 0
6166 33 2 0 0
6170 312 1 0 0
6172 1036 0 1 0
6175 84 1 0 0
6177 1036 0 1 0
6178 312 2 0 0
6189 312 2 0 0
6190 1036 0 1 0
6199 773 1 0 0
6211 312 2 0 0
6213 478 3 0 0
6217 773 2 0 0
6223 478 3 0 0
6224 773 2 0 0
6229 312 2 0 0
6231 312 2 0 0
6241 312 2 0 0
6242 773 2 0 0
6243 773 2 0 0
6244 773 2 0 0
6247 312 1 0 0
6248 681 1 0 0
6250 160 2 0 0
6251 312 2 0 0
6252 478 3 0 0
6253 681 1 0 0
6256 160 3 0 0
6257 681 4 0 0
6260 84 1 0 0
6262 773 2 0 0
6263 312 2 0 0
6264 584 5 0 0
6266 681 1 0 0
6267 160 3 0 0
6268 287 3 0 0
6269 312 2 0 0
6270 681 5 0 0
6272 312 2 0 0
6273 681 5 0 0
6275 681 1 0 0
6278 681 5 0 0
6282 1036 0 1 0
6297 33 3 0 0
6298 84 2 0 0
6299 253 2 0 0
6300 84 2 0 0
6302 84 3 0 0
6303 84 3 0 0
6305 84 2 0 0
6311 1036 0 1 0
6314 681 2 0 0
6321 681 2 0 0
6325 478 3 0 0
6327 84 6 0 0
6329 1036 0 1 0
6330 160 3 0 0
6332 681 2 0 0
6334 478 1 0 0
6337 813 1 0 0
6348 84 2 0 0
6356 84 2 0 0
6358 84 3 0 0
6359 681 4 0 0
6363 84 2 0 0
6364 84 2 0 0
6368 681 4 0 0
6369 813 4 0 0
6370 287 4 0 0
6375 287 5 0 0
6378 287 5 0 0
6379 681 4 0 0
6380 681 2 0 0
6381 84 6 0 0
6384 312 3 0 0
6387 160 2 0 0
6390 84 2 0 0
6392 681 2 0 0
6393 312 3 0 0
6394 160 1 0 0
6398 84 2 0 0
6400 681 5 0 0
6402 681 4 0 0
6403 312 1 0 0
6404 84 2 0 0
6405 681 5 0 0
6407 312 4 0 0
6409 312 3 0 0
6411 312 2 0 0
6412 681 4 0 0
6413 312 2 0 0
6416 681 3 0 0
6419 160 3 0 0
6423 141 2 0 0
6425 84 2 0 0
6427 681 1 0 0
6429 84 3 0 0
6433 478 5 0 0
6435 84 3 0 0
6440 681 3 0 0
6442 478 2 0 0
6444 1036 0 1 0
6445 84 1 0 0
6446 478 2 0 0
6447 478 3 0 0
6448 681 1 0 0
6450 160 2 0 0
6451 287 2 0 0
6452 287 2 0 0
6453 312 2 0 0
6455 478 2 0 0
6457 681 4 0 0
6459 478 1 0 0
6461 681 1 0 0
6462 681 4 0 0
6466 1036 0 1 0
6467 1036 0 1 0
6470 287 2 0 0
6472 478 1 0 0
6473 478 3 0 0
6474 478 3 0 0
6476 160 1 0 0
6478 160 2 0 0
6480 160 3 0 0
6481 681 4 0 0
6482 1036 0 1 0
6483 160 1 0 0
6484 533 2 0 0
6485 681 4 0 0
6486 160 3 0 0
6488 287 2 0 0
6491 478 2 0 0
6493 584 5 0 0
6499 287 4 0 0
6504 312 2 0 0
6505 312 2 0 0
6511 287 3 0 0
6523 681 4 0 0
6525 141 1 0 0
6526 84 4 0 0
6529 287 3 0 0
6530 681 2 0 0
6532 681 3 0 0
6533 681 4 0 0
6536 1036 0 1 0
6537 681 3 0 0
6538 33 2 0 0
6540 287 3 0 0
6543 84 3 0 0
6545 681 2 0 0
6546 84 4 0 0
6549 84 4 0 0
6550 681 1 0 0
6553 287 3 0 0
6554 1036 0 1 0
6555 287 4 0 0
6556 681 1 0 0
6558 287 2 0 0
6562 287 4 0 0
6563 84 2 0 0
6565 84 2 0 0
6566 478 2 0 0
6568 681 4 0 0
6569 681 3 0 0
6571 681 4 0 0
6576 681 4 0 0
6577 681 2 0 0
6578 681 2 0 0
6581 681 3 0 0
6585 681 4 0 0
6591 681 1 0 0
6593 287 3 0 0
6594 84 6 0 0
6595 681 3 0 0
6596 681 3 0 0
6599 813 1 0 0
6602 813 2 0 0
6604 813 3 0 0
6607 813 2 0 0
6610 681 4 0 0
6611 84 3 0 0
6614 84 4 0 0
6616 813 4 0 0
6621 813 3 0 0
6625 478 5 0 0
6627 813 0 0 0
6638 681 6 0 0
6641 681 4 0 0
6642 813 2 0 0
6646 813 3 0 0
6647 1036 0 1 0
6649 478 5 0 0
6651 478 6 0 0
6677 813 2 0 0
6681 681 3 0 0
6686 813 2 0 0
6698 84 3 0 0
6703 913 2 0 0
6706 478 2 0 0
6708 681 2 0 0
6712 84 3 0 0
6713 913 1 0 0
6714 913 1 0 0
6715 913 1 0 0
6717 287 4 0 0
6721 84 3 0 0
6723 913 1 0 0
6729 813 1 0 0
6733 624 0 0 0
6737 84 5 0 0
6738 141 1 0 0
6739 813 2 0 0
6743 813 4 0 0
6748 813 2 0 0
6749 681 3 0 0
6750 84 3 0 0
6753 681 2 0 0
6762 681 1 0 0
6767 681 3 0 0
6771 913 1 0 0
6772 913 1 0 0
6773 84 6 0 0
6777 84 2 0 0
6779 1036 0 1 0
6782 84 2 0 0
6785 141 3 0 0
6787 813 3 0 0
6788 84 2 0 0
6791 681 2 0 0
6793 681 2 0 0
6799 287 3 0 0
6808 287 3 0 0
6813 287 3 0 0
6814 681 4 0 0
6815 287 3 0 0
6826 624 1 0 0
6832 11 4 0 0
6833 84 2 0 0
6834 11 5 0 0
6835 287 3 0 0
6837 287 3 0 0
6839 287 3 0 0
6840 681 3 0 0
6841 141 1 0 0
6845 478 2 0 0
6849 84 2 0 0
6850 11 3 0 0
6852 84 2 0 0
6855 478 3 0 0
6858 287 3 0 0
6864 813 2 0 0
6868 478 2 0 0
6872 287 3 0 0
6875 84 2 0 0
6878 681 4 0 0
6880 141 0 0 0
6881 681 4 0 0
6885 681 4 0 0
6886 813 1 0 0
6888 84 3 0 0
6891 478 3 0 0
6892 84 2 0 0
6894 478 3 0 0
6895 813 2 0 0
6897 813 3 0 0
6898 33 3 0 0
6899 813 2 0 0
6900 813 3 0 0
6901 478 3 0 0
6902 478 4 0 0
6904 478 5 0 0
6905 478 6 0 0
6907 84 3 0 0
6909 681 3 0 0
6912 478 2 0 0
6915 681 2 0 0
6917 681 5 0 0
6922 813 2 0 0
6923 681 3 0 0
6925 813 2 0 0
6926 287 2 0 0
6928 681 2 0 0
6932 84 3 0 0
6933 478 5 0 0
6934 478 2 0 0
6938 681 4 0 0
6941 681 2 0 0
6942 287 3 0 0
6944 813 3 0 0
6951 681 3 0 0
6960 413 3 0 0
6961 1036 0 1 0
6966 813 2 0 0
6972 478 1 0 0
6977 681 3 0 0
6978 141 1 0 0
6982 681 3 0 0
6984 681 2 0 0
6987 84 5 0 0
6988 544 4 0 0
6990 84 4 0 0
6991 478 3 0 0
6995 141 1 0 0
6999 478 1 0 0
7004 817 1 0 0
7007 489 5 0 0
7010 681 2 0 0
7014 544 6 0 0
7022 478 5 0 0
7024 544 4 0 0
7030 544 2 0 0
7035 11 4 0 0
7036 478 5 0 0
7040 681 3 0 0
7041 84 4 0 0
7042 681 3 0 0
7045 1036 0 1 0
7047 681 3 0 0
7049 84 3 0 0
7052 478 3 0 0
7053 84 3 0 0
7054 84 3 0 0
7078 84 6 0 0
7083 813 1 0 0
7084 478 3 0 0
7091 681 6 0 0
7093 681 3 0 0
7100 681 4 0 0
7101 681 6 0 0
7102 813 4 0 0
7104 813 1 0 0
7107 33 3 0 0
7129 478 5 0 0
7135 813 2 0 0
7139 478 3 0 0
7140 681 4 0 0
7141 813 3 0 0
7143 478 3 0 0
7144 254 4 0 0
7145 478 3 0 0
7150 33 2 0 0
7151 478 3 0 0
7158 413 4 0 0
7160 813 3 0 0
7164 813 3 0 0
7167 813 3 0 0
7168 478 2 0 0
7173 538 2 0 0
7176 681 3 0 0
7178 478 6 0 0
7185 413 4 0 0
7187 413 4 0 0
7188 478 2 0 0
7190 478 3 0 0
7191 413 4 0 0
7194 413 4 0 0
7195 478 2 0 0
7199 681 3 0 0
7205 478 1 0 0
7206 478 2 0 0
7207 269 3 0 0
7209 84 5 0 0
7210 681 3 0 0
7212 84 3 0 0
7216 413 3 0 0
7219 681 3 0 0
7220 478 4 0 0
7223 11 4 0 0
7224 413 3 0 0
7226 84 3 0 0
7227 478 1 0 0
7228 478 6 0 0
7230 681 6 0 0
